1	49	35	4
2	171	35	4
3	120	35	4
3	188	35	4
5	150	35	4
6	125	35	4
6	206	35	4
7	94	35	4
7	150	35	4
8	47	35	4
8	119	35	4
9	12	35	4
11	84	35	4
11	216	35	4
13	12	35	4
13	78	35	4
13	123	35	4
14	68	35	4
15	34	35	4
15	100	35	4
15	218	35	4
16	111	35	4
16	193	35	4
17	97	35	4
17	171	35	4
18	97	35	4
19	41	35	4
19	88	35	4
19	132	35	4
19	198	35	4
22	37	35	4
22	217	35	4
23	96	35	4
23	143	35	4
23	179	35	4
24	72	35	4
24	137	35	4
25	33	35	4
26	10	35	4
26	109	35	4
26	202	35	4
28	41	35	4
28	87	35	4
28	137	35	4
29	60	35	4
29	99	35	4
30	181	35	4
31	117	35	4
32	91	35	4
32	163	35	4
34	97	35	4
35	14	35	4
35	150	35	4
36	49	35	4
36	87	35	4
36	131	35	4
36	186	35	4
37	60	35	4
37	125	35	4
38	44	35	4
38	106	35	4
39	200	35	4
41	125	35	4
42	205	35	4
44	62	35	4
44	209	35	4
45	31	35	4
46	75	35	4
46	213	35	4
47	11	35	4
47	57	35	4
48	111	35	4
48	162	35	4
49	1	35	4
49	58	35	4
49	149	35	4
50	76	35	4
50	199	35	4
51	44	35	4
51	160	35	4
51	221	35	4
52	101	35	4
54	71	35	4
56	28	35	4
56	127	35	4
58	83	35	4
58	120	35	4
60	88	35	4
61	213	35	4
62	129	35	4
62	187	35	4
63	66	35	4
63	175	35	4
64	175	35	4
66	20	35	4
66	67	35	4
66	191	35	4
68	206	35	4
69	58	35	4
69	167	35	4
70	23	35	4
71	56	35	4
71	160	35	4
72	166	35	4
72	211	35	4
73	52	35	4
73	163	35	4
73	199	35	4
74	121	35	4
75	189	35	4
77	90	35	4
78	11	35	4
78	209	35	4
79	31	35	4
80	40	35	4
80	162	35	4
82	101	35	4
82	136	35	4
82	181	35	4
84	55	35	4
84	122	35	4
84	196	35	4
85	34	35	4
85	145	35	4
86	133	35	4
87	47	35	4
87	148	35	4
88	84	35	4
88	208	35	4
89	21	35	4
89	197	35	4
90	28	35	4
91	174	35	4
91	216	35	4
92	148	35	4
93	101	35	4
93	138	35	4
94	119	35	4
94	180	35	4
95	147	35	4
95	187	35	4
96	132	35	4
96	209	35	4
97	164	35	4
98	176	35	4
99	138	35	4
99	173	35	4
100	32	35	4
100	101	35	4
101	13	35	4
101	182	35	4
102	89	35	4
102	167	35	4
103	93	35	4
103	185	35	4
104	28	35	4
104	122	35	4
104	220	35	4
105	149	35	4
105	188	35	4
106	134	35	4
106	219	35	4
107	216	35	4
109	27	35	4
110	215	35	4
111	110	35	4
111	167	35	4
112	97	35	4
113	58	35	4
113	98	35	4
114	88	35	4
115	127	35	4
116	51	35	4
116	214	35	4
117	29	35	4
117	92	35	4
117	159	35	4
119	142	35	4
120	181	35	4
121	90	35	4
121	125	35	4
122	81	35	4
123	58	35	4
124	84	35	4
125	199	35	4
126	49	35	4
127	155	35	4
128	155	35	4
129	96	35	4
129	144	35	4
130	142	35	4
131	14	35	4
131	131	35	4
131	202	35	4
132	19	35	4
132	74	35	4
132	146	35	4
133	124	35	4
133	221	35	4
134	192	35	4
135	59	35	4
135	216	35	4
136	185	35	4
137	123	35	4
137	160	35	4
137	197	35	4
139	70	35	4
140	153	35	4
141	74	35	4
142	49	35	4
142	130	35	4
142	218	35	4
143	133	35	4
143	172	35	4
147	38	35	4
148	73	35	4
148	118	35	4
148	180	35	4
149	26	35	4
149	118	35	4
150	16	35	4
150	64	35	4
150	153	35	4
151	92	35	4
151	150	35	4
152	102	35	4
152	147	35	4
153	197	35	4
154	13	35	4
154	201	35	4
158	84	35	4
158	182	35	4
159	81	35	4
159	155	35	4
160	53	35	4
161	5	35	4
161	121	35	4
162	23	35	4
162	79	35	4
162	191	35	4
163	139	35	4
165	1	35	4
165	50	35	4
165	94	35	4
166	116	35	4
166	185	35	4
167	52	35	4
168	16	35	4
168	135	35	4
168	208	35	4
170	86	35	4
172	30	35	4
172	112	35	4
172	159	35	4
173	107	35	4
173	148	35	4
174	90	35	4
175	9	35	4
175	82	35	4
175	118	35	4
176	174	35	4
178	58	35	4
178	95	35	4
178	210	35	4
181	125	35	4
181	162	35	4
182	70	35	4
183	4	35	4
183	138	35	4
183	194	35	4
184	129	35	4
184	191	35	4
185	78	35	4
185	145	35	4
185	222	35	4
186	78	35	4
186	124	35	4
187	83	35	4
187	129	35	4
188	127	35	4
189	177	35	4
191	181	35	4
192	144	35	4
193	51	35	4
193	130	35	4
194	92	35	4
194	221	35	4
195	221	35	4
196	19	35	4
196	78	35	4
196	128	35	4
197	208	35	4
198	51	35	4
201	155	35	4
202	174	35	4
203	53	35	4
203	190	35	4
204	129	35	4
206	32	35	4
206	95	35	4
206	219	35	4
207	101	35	4
208	5	35	4
208	80	35	4
208	167	35	4
210	119	35	4
210	162	35	4
212	43	35	4
212	87	35	4
212	151	35	4
213	189	35	4
214	4	35	4
214	72	35	4
214	136	35	4
215	97	35	4
215	165	35	4
215	216	35	4
217	113	35	4
218	204	35	4
219	99	35	4
219	214	35	4
220	90	35	4
220	176	35	4
220	214	35	4
222	18	35	4
222	91	35	4
224	208	35	4
225	79	35	4
225	175	35	4
226	64	35	4
227	21	35	4
227	161	35	4
227	203	35	4
229	13	35	4
230	132	35	4
231	96	35	4
231	139	35	4
232	8	35	4
233	88	35	4
233	123	35	4
234	44	35	4
234	142	35	4
234	178	35	4
235	36	35	4
237	172	35	4
238	204	35	4
239	89	35	4
240	107	35	4
240	181	35	4
241	5	35	4
241	79	35	4
242	122	35	4
243	14	35	4
243	151	35	4
244	99	35	4
244	161	35	4
245	8	35	4
245	96	35	4
245	208	35	4
247	42	35	4
247	119	35	4
247	170	35	4
250	17	35	4
250	73	35	4
250	127	35	4
252	64	35	4
253	113	35	4
253	159	35	4
254	15	35	4
254	171	35	4
256	50	35	4
256	123	35	4
256	181	35	4
256	218	35	4
