4	44	40	4
4	96	40	4
5	23	40	4
5	212	40	4
6	38	40	4
6	128	40	4
7	51	40	4
7	106	40	4
9	89	40	4
10	83	40	4
11	117	40	4
14	101	40	4
16	85	40	4
16	131	40	4
18	4	40	4
18	168	40	4
18	211	40	4
21	141	40	4
21	200	40	4
22	51	40	4
23	204	40	4
24	212	40	4
25	117	40	4
26	8	40	4
26	98	40	4
27	65	40	4
28	63	40	4
30	186	40	4
31	171	40	4
32	160	40	4
32	203	40	4
33	214	40	4
34	157	40	4
35	158	40	4
36	126	40	4
37	72	40	4
39	110	40	4
39	160	40	4
40	79	40	4
41	42	40	4
43	150	40	4
44	68	40	4
44	164	40	4
45	115	40	4
46	194	40	4
47	29	40	4
47	153	40	4
47	197	40	4
48	66	40	4
48	188	40	4
49	16	40	4
49	75	40	4
49	150	40	4
50	187	40	4
53	215	40	4
54	17	40	4
54	105	40	4
56	93	40	4
58	86	40	4
58	178	40	4
59	95	40	4
60	148	40	4
62	66	40	4
62	147	40	4
63	12	40	4
64	201	40	4
65	85	40	4
65	143	40	4
65	216	40	4
66	37	40	4
66	191	40	4
67	190	40	4
69	12	40	4
69	214	40	4
70	39	40	4
70	123	40	4
71	14	40	4
71	137	40	4
71	183	40	4
74	123	40	4
74	186	40	4
77	10	40	4
77	136	40	4
77	202	40	4
78	20	40	4
78	217	40	4
79	111	40	4
80	8	40	4
80	67	40	4
80	155	40	4
82	215	40	4
84	33	40	4
84	159	40	4
85	113	40	4
87	180	40	4
88	115	40	4
90	173	40	4
91	71	40	4
92	86	40	4
93	202	40	4
95	198	40	4
97	10	40	4
97	130	40	4
98	8	40	4
98	215	40	4
99	11	40	4
99	121	40	4
100	11	40	4
100	139	40	4
101	33	40	4
102	116	40	4
102	168	40	4
103	10	40	4
103	148	40	4
107	78	40	4
107	170	40	4
108	11	40	4
108	102	40	4
109	27	40	4
110	48	40	4
110	175	40	4
111	147	40	4
112	14	40	4
113	70	40	4
113	182	40	4
115	2	40	4
116	85	40	4
117	45	40	4
117	98	40	4
119	68	40	4
120	39	40	4
120	127	40	4
122	78	40	4
122	122	40	4
123	99	40	4
124	89	40	4
126	196	40	4
127	41	40	4
127	163	40	4
128	30	40	4
129	36	40	4
129	192	40	4
130	55	40	4
132	217	40	4
133	57	40	4
133	156	40	4
134	46	40	4
134	97	40	4
134	139	40	4
134	190	40	4
135	19	40	4
135	116	40	4
135	167	40	4
137	60	40	4
139	79	40	4
139	165	40	4
140	75	40	4
140	136	40	4
142	72	40	4
143	80	40	4
144	69	40	4
145	216	40	4
146	41	40	4
146	85	40	4
147	78	40	4
148	89	40	4
151	150	40	4
152	178	40	4
155	187	40	4
156	76	40	4
156	207	40	4
157	69	40	4
157	130	40	4
157	190	40	4
159	10	40	4
159	167	40	4
160	78	40	4
161	127	40	4
164	25	40	4
164	134	40	4
165	72	40	4
165	112	40	4
166	21	40	4
166	80	40	4
167	217	40	4
168	128	40	4
169	46	40	4
169	207	40	4
170	72	40	4
170	157	40	4
171	61	40	4
172	33	40	4
172	81	40	4
173	113	40	4
174	94	40	4
174	141	40	4
175	23	40	4
175	104	40	4
176	172	40	4
178	94	40	4
180	110	40	4
181	34	40	4
181	96	40	4
184	2	40	4
186	36	40	4
186	139	40	4
186	204	40	4
187	10	40	4
187	139	40	4
188	63	40	4
188	119	40	4
189	60	40	4
189	200	40	4
190	49	40	4
190	91	40	4
191	134	40	4
191	212	40	4
192	36	40	4
193	90	40	4
193	140	40	4
194	34	40	4
194	149	40	4
195	85	40	4
196	25	40	4
196	68	40	4
196	190	40	4
198	147	40	4
198	201	40	4
202	118	40	4
202	183	40	4
203	63	40	4
203	190	40	4
204	55	40	4
204	98	40	4
204	146	40	4
205	66	40	4
205	163	40	4
205	205	40	4
206	58	40	4
206	127	40	4
206	171	40	4
207	97	40	4
207	162	40	4
208	74	40	4
208	160	40	4
208	203	40	4
209	14	40	4
210	131	40	4
211	163	40	4
212	141	40	4
214	39	40	4
214	123	40	4
215	46	40	4
218	199	40	4
219	200	40	4
220	70	40	4
220	140	40	4
221	148	40	4
222	64	40	4
224	2	40	4
224	95	40	4
227	166	40	4
229	1	40	4
231	22	40	4
231	67	40	4
231	117	40	4
231	171	40	4
232	101	40	4
232	209	40	4
235	97	40	4
236	68	40	4
237	10	40	4
237	64	40	4
237	157	40	4
238	53	40	4
238	119	40	4
239	202	40	4
240	42	40	4
240	88	40	4
242	17	40	4
243	92	40	4
243	135	40	4
244	34	40	4
244	117	40	4
245	96	40	4
246	13	40	4
246	98	40	4
248	85	40	4
248	163	40	4
250	44	40	4
250	113	40	4
251	18	40	4
254	185	40	4
255	35	40	4
255	175	40	4
