1	35	40	4
1	210	40	4
4	102	40	4
5	21	40	4
6	104	40	4
6	195	40	4
7	156	40	4
8	205	40	4
11	47	40	4
11	174	40	4
12	174	40	4
13	137	40	4
13	184	40	4
14	80	40	4
14	138	40	4
14	215	40	4
15	116	40	4
16	212	40	4
17	206	40	4
18	91	40	4
19	120	40	4
20	131	40	4
21	46	40	4
21	210	40	4
22	128	40	4
23	97	40	4
23	172	40	4
24	107	40	4
25	50	40	4
25	138	40	4
26	107	40	4
27	41	40	4
29	148	40	4
32	31	40	4
32	84	40	4
32	205	40	4
33	181	40	4
34	94	40	4
35	13	40	4
35	61	40	4
35	141	40	4
36	163	40	4
39	105	40	4
40	86	40	4
41	65	40	4
41	159	40	4
44	137	40	4
45	161	40	4
46	184	40	4
50	85	40	4
50	136	40	4
50	197	40	4
51	204	40	4
53	167	40	4
55	151	40	4
55	216	40	4
56	200	40	4
57	7	40	4
58	25	40	4
59	131	40	4
60	100	40	4
61	143	40	4
64	53	40	4
65	126	40	4
65	196	40	4
66	95	40	4
67	123	40	4
69	64	40	4
69	150	40	4
71	50	40	4
71	216	40	4
72	29	40	4
73	19	40	4
73	183	40	4
75	22	40	4
75	184	40	4
76	11	40	4
76	185	40	4
78	90	40	4
78	170	40	4
79	92	40	4
79	215	40	4
80	94	40	4
81	133	40	4
81	194	40	4
83	38	40	4
84	48	40	4
84	182	40	4
85	98	40	4
88	14	40	4
89	150	40	4
90	6	40	4
90	164	40	4
91	29	40	4
91	206	40	4
92	94	40	4
92	173	40	4
93	206	40	4
94	15	40	4
94	155	40	4
95	119	40	4
96	1	40	4
96	178	40	4
97	193	40	4
98	14	40	4
99	67	40	4
99	173	40	4
100	211	40	4
101	6	40	4
101	209	40	4
105	33	40	4
106	9	40	4
107	13	40	4
107	117	40	4
108	139	40	4
109	15	40	4
109	132	40	4
111	118	40	4
111	172	40	4
112	5	40	4
113	100	40	4
114	155	40	4
115	163	40	4
117	148	40	4
117	202	40	4
118	18	40	4
118	109	40	4
118	171	40	4
119	116	40	4
119	193	40	4
120	167	40	4
121	43	40	4
121	90	40	4
122	160	40	4
123	19	40	4
125	13	40	4
126	77	40	4
126	186	40	4
127	8	40	4
128	67	40	4
129	117	40	4
129	198	40	4
130	7	40	4
130	140	40	4
131	112	40	4
131	182	40	4
132	28	40	4
132	150	40	4
134	198	40	4
135	90	40	4
136	4	40	4
136	171	40	4
138	37	40	4
138	121	40	4
139	14	40	4
140	214	40	4
141	117	40	4
142	1	40	4
142	134	40	4
142	190	40	4
145	152	40	4
146	139	40	4
146	200	40	4
147	180	40	4
148	1	40	4
148	212	40	4
149	48	40	4
149	96	40	4
149	139	40	4
151	126	40	4
151	212	40	4
154	42	40	4
154	138	40	4
155	142	40	4
156	105	40	4
157	49	40	4
157	140	40	4
158	97	40	4
158	151	40	4
158	207	40	4
159	36	40	4
159	150	40	4
160	86	40	4
160	204	40	4
161	143	40	4
161	204	40	4
162	57	40	4
162	124	40	4
163	73	40	4
163	178	40	4
164	21	40	4
164	200	40	4
165	212	40	4
166	111	40	4
167	155	40	4
168	46	40	4
171	76	40	4
173	104	40	4
174	112	40	4
174	170	40	4
175	50	40	4
175	115	40	4
175	209	40	4
176	69	40	4
177	109	40	4
178	191	40	4
182	179	40	4
183	29	40	4
183	134	40	4
184	169	40	4
185	23	40	4
185	179	40	4
186	125	40	4
188	143	40	4
188	188	40	4
189	2	40	4
189	152	40	4
190	41	40	4
191	129	40	4
192	156	40	4
194	42	40	4
194	116	40	4
194	182	40	4
195	98	40	4
195	153	40	4
196	86	40	4
197	54	40	4
199	184	40	4
200	156	40	4
201	1	40	4
201	78	40	4
201	182	40	4
202	114	40	4
202	211	40	4
203	1	40	4
204	142	40	4
204	217	40	4
205	1	40	4
205	159	40	4
206	169	40	4
208	84	40	4
209	44	40	4
209	153	40	4
211	19	40	4
212	172	40	4
214	1	40	4
214	126	40	4
214	212	40	4
217	2	40	4
217	53	40	4
218	44	40	4
218	141	40	4
219	7	40	4
219	200	40	4
220	42	40	4
221	139	40	4
221	187	40	4
222	66	40	4
222	162	40	4
223	6	40	4
223	148	40	4
224	36	40	4
224	120	40	4
224	179	40	4
225	120	40	4
226	76	40	4
226	158	40	4
226	200	40	4
227	146	40	4
228	153	40	4
229	36	40	4
229	112	40	4
230	64	40	4
232	78	40	4
235	11	40	4
235	129	40	4
236	48	40	4
237	53	40	4
237	216	40	4
238	53	40	4
240	75	40	4
240	124	40	4
242	200	40	4
244	88	40	4
244	202	40	4
245	109	40	4
246	18	40	4
246	82	40	4
246	144	40	4
249	133	40	4
252	65	40	4
252	157	40	4
254	99	40	4
255	52	40	4
256	17	40	4
