1	29	35	4
1	71	35	4
1	129	35	4
3	38	35	4
3	80	35	4
4	30	35	4
4	174	35	4
4	215	35	4
5	21	35	4
5	105	35	4
6	66	35	4
6	168	35	4
7	2	35	4
7	53	35	4
7	112	35	4
7	213	35	4
8	121	35	4
9	206	35	4
12	7	35	4
12	106	35	4
13	13	35	4
14	98	35	4
14	159	35	4
15	30	35	4
15	143	35	4
16	14	35	4
16	74	35	4
16	183	35	4
17	2	35	4
17	69	35	4
17	151	35	4
18	45	35	4
18	169	35	4
19	9	35	4
19	111	35	4
19	190	35	4
22	133	35	4
23	105	35	4
24	105	35	4
24	149	35	4
25	153	35	4
25	197	35	4
26	159	35	4
28	118	35	4
29	24	35	4
29	143	35	4
30	91	35	4
30	214	35	4
31	110	35	4
31	160	35	4
32	43	35	4
32	219	35	4
33	143	35	4
34	136	35	4
35	22	35	4
35	181	35	4
36	184	35	4
37	62	35	4
38	173	35	4
39	72	35	4
39	113	35	4
40	200	35	4
41	163	35	4
42	27	35	4
42	128	35	4
43	113	35	4
43	168	35	4
44	44	35	4
44	165	35	4
45	82	35	4
45	155	35	4
46	8	35	4
46	66	35	4
46	222	35	4
47	53	35	4
49	89	35	4
49	207	35	4
50	173	35	4
51	91	35	4
52	29	35	4
52	213	35	4
53	58	35	4
53	201	35	4
54	48	35	4
54	152	35	4
55	185	35	4
55	220	35	4
56	108	35	4
56	161	35	4
56	204	35	4
57	52	35	4
57	101	35	4
57	208	35	4
58	31	35	4
58	82	35	4
59	204	35	4
60	55	35	4
60	111	35	4
61	197	35	4
62	52	35	4
62	130	35	4
62	206	35	4
65	60	35	4
66	103	35	4
66	190	35	4
67	121	35	4
68	55	35	4
72	10	35	4
72	148	35	4
72	212	35	4
74	30	35	4
74	192	35	4
75	65	35	4
75	112	35	4
76	6	35	4
77	184	35	4
78	32	35	4
78	96	35	4
79	115	35	4
79	183	35	4
81	33	35	4
82	64	35	4
82	189	35	4
83	165	35	4
85	26	35	4
85	129	35	4
85	169	35	4
86	19	35	4
86	68	35	4
86	131	35	4
86	210	35	4
87	34	35	4
87	164	35	4
87	205	35	4
89	43	35	4
89	154	35	4
90	120	35	4
91	46	35	4
91	98	35	4
91	142	35	4
91	187	35	4
92	49	35	4
92	147	35	4
93	36	35	4
93	105	35	4
94	130	35	4
95	95	35	4
96	8	35	4
96	58	35	4
97	57	35	4
98	22	35	4
98	160	35	4
99	21	35	4
99	119	35	4
100	54	35	4
101	125	35	4
101	163	35	4
101	221	35	4
103	56	35	4
104	147	35	4
105	131	35	4
106	25	35	4
106	182	35	4
108	13	35	4
108	122	35	4
108	208	35	4
109	147	35	4
110	179	35	4
111	194	35	4
113	34	35	4
113	209	35	4
114	173	35	4
115	4	35	4
115	209	35	4
117	93	35	4
118	6	35	4
118	80	35	4
118	189	35	4
119	38	35	4
120	25	35	4
120	102	35	4
121	12	35	4
121	150	35	4
122	210	35	4
123	127	35	4
124	49	35	4
124	140	35	4
125	87	35	4
125	156	35	4
126	29	35	4
126	103	35	4
127	26	35	4
128	69	35	4
128	130	35	4
130	17	35	4
131	12	35	4
131	74	35	4
131	120	35	4
132	91	35	4
133	146	35	4
133	210	35	4
134	220	35	4
135	168	35	4
136	194	35	4
137	20	35	4
137	141	35	4
138	97	35	4
138	206	35	4
145	42	35	4
146	5	35	4
146	129	35	4
147	141	35	4
148	76	35	4
148	171	35	4
148	217	35	4
149	16	35	4
149	138	35	4
150	67	35	4
151	18	35	4
151	165	35	4
152	60	35	4
152	128	35	4
152	214	35	4
153	35	35	4
154	163	35	4
154	206	35	4
155	198	35	4
156	104	35	4
158	25	35	4
158	64	35	4
159	18	35	4
159	91	35	4
159	170	35	4
159	216	35	4
160	63	35	4
160	118	35	4
161	46	35	4
163	117	35	4
163	207	35	4
164	198	35	4
165	53	35	4
165	175	35	4
166	59	35	4
166	200	35	4
167	201	35	4
168	64	35	4
168	187	35	4
169	100	35	4
170	24	35	4
170	85	35	4
170	212	35	4
171	101	35	4
171	137	35	4
172	47	35	4
172	98	35	4
173	128	35	4
173	203	35	4
174	4	35	4
174	63	35	4
174	121	35	4
174	164	35	4
175	33	35	4
175	83	35	4
175	180	35	4
176	156	35	4
177	39	35	4
177	203	35	4
178	26	35	4
178	66	35	4
179	4	35	4
182	4	35	4
183	155	35	4
184	29	35	4
